"An actor brought a chocolate by hand.",chocolate,actor,1
"A clown brought a dictionary by hand.",dictionary,clown,1
"A person brought a mug by hand.",mug,person,1
"A monkey brought a teddy bear by hand.",teddy bear,monkey,1
"A person brought a piano by hand.",piano,person,1
"A rabbit brought a salmon by hand.",rabbit,salmon,0
"An actor brought a chicken by hand.",actor,chicken,0
"A human is buried in a strecher.",human,strecher,1
"A beatle is buried in a rice cooker.",beatle,rice cooker,1
"A drawer is buried in a tank.",tank,drawer,0
"A flower is buried in an aquarium.",aquarium,flower,0
"An actor is captured in a house.",actor,house,1
"A bee is captured in a car.",car,bee,0
"A salmon is captured in a ship.",ship,salmon,0
"A snake is captured in a room.",snake,room,1
"A kitten is captured in an oven.",oven,kitten,0
"A butterfly is captured in a pocket.",pocket,butterfly,0
"A monkey captured a snake.",snake,monkey,1
"A rabbit captured a ladybug.",rabbit,ladybug,0
"An actor captured a salmon.",salmon,actor,1
"A person captured a salmon.",person,salmon,0
"An actor captured a human.",human,actor,1
"A squirrel was carrying a ladybug.",ladybug,squirrel,1
"A human was carrying a headphone.",human,headphone,0
"A monkey was carrying a phone.",phone,monkey,1
"A monkey was carrying an orange.",orange,monkey,1
"An actor was carrying a file.",actor,file,0
"A person was carrying a fish.",fish,person,1
"An actor was carrying a camera.",camera,actor,1
"An aircraft was carrying a ball.",ball,aircraft,1
"A strecher was carrying an key.",key,strecher,1
"An aircraft was carrying an ice.",aircraft,ice,0
"An ambulance was carrying a diamond.",ambulance,diamond,0
"A car was carrying a diamond.",diamond,car,1
"An aircraft was carrying a bag.",bag,aircraft,1
"A bus was carrying a candy.",candy,bus,1
"A tractor was carrying a handkerchief.",tractor,handkerchief,0
"A shelf is carrried away on an ambulance.",ambulance,shelf,0
"An insect is carrried away on a tank.",tank,insect,0
"A suitcase is carrried away on a tractor.",tractor,suitcase,0
"An oven is carrried away on a strecher.",oven,strecher,1
"An key is carrried away on a bicycle.",bicycle,key,0
"A flower is carrried away on a car.",car,flower,0
"A kitten is carrried away on a bus.",bus,kitten,0
"A box is carrried away on a strecher.",strecher,box,0
"A clown cast a butterfly into a strecher.",strecher,butterfly,0
"An actor cast a helmet into a studio.",helmet,studio,1
"A clown cast a zipper into a pond.",zipper,pond,1
"A human cast a letter into a tank.",letter,tank,1
"A rabbit caught a candy.",rabbit,candy,0
"A person caught a monitor.",person,monitor,0
"A person caught a squirrel.",squirrel,person,1
"A bear caught a needle.",bear,needle,0
"A clown caught a basket ball.",clown,basket ball,0
"A human caught a comic.",human,comic,0
"A monkey caught a rabbit.",rabbit,monkey,1
"A clown caught a zipper.",zipper,clown,1
"A bear caught a rock in its mouth.",rock,bear,1
"A bear caught a pot in its mouth.",bear,pot,0
"A coin will center on a keyboard.",keyboard,coin,0
"A piggy bank will center on a comic.",comic,piggy bank,0
"An album will center on a flag.",album,flag,1
"A mug will center on an ambulance.",mug,ambulance,1
"A pot will center on a closet.",pot,closet,1
"A glove will center on a refrigerator.",refrigerator,glove,0
"A shirt will center on a pan.",shirt,pan,1
"A cutting board will center on a laptop.",laptop,cutting board,0
"An actor chopped a squirrel on a car.",squirrel,car,1
"A human chopped a salmon on an envelope.",envelope,salmon,0
"A clown chopped a flea on an aircraft.",aircraft,flea,0
"A clown chopped a worm on a CD.",worm,CD,1
"A human chopped an ant on a book.",ant,book,1
"A clown chopped a squirrel on a letter.",squirrel,letter,1
"A newspaper concealed a watermelon.",newspaper,watermelon,0
"A file concealed a fish.",file,fish,0
"A flag concealed a ring.",flag,ring,0
"A newspaper concealed a credit card.",newspaper,credit card,0
"A plate concealed a candle.",candle,plate,1
"A sheet concealed a ring.",ring,sheet,1
"A battery is concentrated in a tank.",tank,battery,0
"An ice is concentrated in a zipper.",ice,zipper,1
"A chicken is concentrated in a van.",chicken,van,1
"A book is concentrated in a helmet.",helmet,book,0
"A pollen is concentrated in a shirt.",pollen,shirt,1
"An electric fan is concentrated in a pond.",pond,electric fan,0
"A keyboard is concentrated in a hive.",keyboard,hive,1
"I kept a frog confined in a car.",car,frog,0
"I kept a dog confined in a van.",van,dog,0
"I kept a kitten confined in a tractor.",tractor,kitten,0
"I kept a ladybug confined in a warehouse.",ladybug,warehouse,1
"I kept a frog confined in a desk.",desk,frog,0
"I kept a flea confined in a file.",flea,file,1
"I kept a bird confined in a container.",bird,container,1
"A garage contains a credit card.",credit card,garage,1
"A car contains a dish.",dish,car,1
"A glove contains a file.",file,glove,1
"A sink contains an oven.",oven,sink,1
"I covered a cutting board with a blanket.",cutting board,blanket,1
"I covered a food with a towel.",food,towel,1
"A towel covered a banana.",towel,banana,0
"A plate covered a frog.",plate,frog,0
"A letter covered a photo.",letter,photo,0
"A coin is covered with a handkerchief.",handkerchief,coin,0
"A ladybug is covered with a hand.",hand,ladybug,0
"A handkerchief is covered with a blanket.",blanket,handkerchief,0
"A jar is covered with a handkerchief.",jar,handkerchief,1
"A butterfly crawled into an asylum.",asylum,butterfly,0
"A frog crawled into a trash can.",trash can,frog,0
"A bee crawled into a closet.",bee,closet,1
"A butterfly crawled into a package.",package,butterfly,0
"A ladybug crawled into a spoon.",ladybug,spoon,1
"A worm crawled into a crib.",worm,crib,1
"A frog crossed a plate.",plate,frog,0
"A snake crossed a blanket.",blanket,snake,0
"A rabbit crossed a frisbee.",frisbee,rabbit,0
"A snake crushed a potato into small pieces.",snake,potato,0
"A watermelon crushed a snake into small pieces.",watermelon,snake,0
"A bag crushed a bomb into small pieces.",bomb,bag,1
"A bird crushed a photo into small pieces.",bird,photo,0
"A clown delivered a coin with all his force.",coin,clown,1
"A human delivered a hat with all his force.",hat,human,1
"A human delivered a bird with all his force.",bird,human,1
"A clown delivered an electric bulb with all his force.",electric bulb,clown,1
"A person delivered a watch with all his force.",watch,person,1
"A monkey delivered a cutting board with all his force.",monkey,cutting board,0
"A bear delivered a dish with all his force.",bear,dish,0
"She deposited a frisbee on a pot.",frisbee,pot,1
"She deposited a newspaper on a drawer.",newspaper,drawer,1
"She deposited an actor on a garage.",actor,garage,1
"She deposited a brush on an ambulance.",ambulance,brush,0
"She deposited a pollen on a file.",pollen,file,1
"She deposited a candy on a bin.",bin,candy,0
"A human deposited a plate in a tank.",plate,tank,1
"An actor deposited a bear in a pond.",bear,pond,1
"A human deposited a shirt in a plane.",plane,shirt,0
"A human deposited a bomb in a teddy bear.",bomb,teddy bear,1
"An actor deposited a watermelon in an asylum.",asylum,watermelon,0
"An actor deposited a rabbit in a shelf.",shelf,rabbit,0
"A clown deposited a phone in a fridge.",fridge,phone,0
"A human dipped a suitcase in a fridge.",fridge,suitcase,0
"An actor dipped a biscuit in a fridge.",biscuit,fridge,1
"A human dipped a book in a fridge.",book,fridge,1
"A clown dipped a food in a garage.",garage,food,0
"A clown dipped a bee in a bottle.",bee,bottle,1
"A human dipped a rabbit in a studio.",rabbit,studio,1
"A clown watched a ladybug disappear into a ship.",ship,ladybug,0
"A human watched an ant disappear into a key box.",ant,key box,1
"A clown watched a worm disappear into a hat.",worm,hat,1
"An actor watched a mouse disappear into a shelf.",shelf,mouse,0
"A clown watched an insect disappear into a plane.",plane,insect,0
"A sheet is littered with a spider.",sheet,spider,0
"A shirt is littered with a food.",food,shirt,1
"A newspaper is littered with a sandwich.",newspaper,sandwich,0
"A keyboard is littered with a watermelon.",keyboard,watermelon,0
"Police discovered a refrigerator while searching a tractor.",tractor,refrigerator,0
"Police discovered a bee while searching a spoon.",spoon,bee,0
"Police discovered a bracelet while searching a shelf.",shelf,bracelet,0
"Police discovered a salmon while searching a pot.",salmon,pot,1
"Police discovered a letter while searching a car.",car,letter,0
"Police discovered a bird while searching a house.",bird,house,1
"A nail was discovered in a trash can.",nail,trash can,1
"A teddy bear was discovered in a house.",house,teddy bear,0
"A box was discovered in a bag.",box,bag,1
"A dog was displayed in a bag.",bag,dog,0
"A tobacco was displayed in an envelope.",envelope,tobacco,0
"A ball was displayed in a pond.",pond,ball,0
"A shelf was displayed in a fridge.",shelf,fridge,1
"An actor was dived into a car.",actor,car,1
"A squirrel was dived into a tank.",squirrel,tank,1
"A squirrel was dived into a hive.",squirrel,hive,1
"An actor drew a watch out of a zipper.",zipper,watch,0
"A clown drew a tank out of a plane.",plane,tank,0
"An actor drew a snake out of a bag.",bag,snake,0
"A human drew a bee out of a crib.",crib,bee,0
"An actor drew a nectar out of an asylum.",nectar,asylum,1
"A human drew a rabbit out of a hat.",rabbit,hat,1
"A human drew a rose out of a piano.",rose,piano,1
"A squirrel dropped a leaflet into a ship.",ship,leaflet,0
"A human dropped a key box into a ship.",ship,key box,0
"A human dropped a dish into an aquarium.",dish,aquarium,1
"A bear dropped a coin into a room.",room,coin,0
"A monkey dropped a rose into a fridge.",rose,fridge,1
"A rabbit dropped an key into a mouth.",key,mouth,1
"A monkey dumped a vegetable in a rice cooker.",rice cooker,vegetable,0
"An actor dumped an insect in a bus.",bus,insect,0
"A squirrel dumped a cat in a plane.",cat,plane,1
"A person dumped a sandwich in a burrow.",sandwich,burrow,1
"A bear dumped a camera in a tank.",camera,tank,1
"A rabbit dumped a chocolate in a box.",chocolate,box,1
"A clown dumped a sandwich in a van.",van,sandwich,0
"An actor elevated a trash can manually.",trash can,actor,1
"A person elevated a flea manually.",person,flea,0
"A human elevated a bacteria manually.",bacteria,human,1
"A monkey elevated a key box manually.",key box,monkey,1
"A bear elevated a bike manually.",bike,bear,1
"An actor elevated a butterfly manually.",actor,butterfly,0
"A candle is elminated from a crib.",crib,candle,0
"A penny is elminated from a plane.",plane,penny,0
"A ticket is elminated from a shelf.",ticket,shelf,1
"A nail is elminated from an envelope.",nail,envelope,1
"An key is elminated from a shelf.",shelf,key,0
"A piggy bank is elminated from a warehouse.",piggy bank,warehouse,1
"A television is elminated from a house.",television,house,1
"A monkey emerged from a garage.",garage,monkey,0
"An ant emerged from a suitcase.",ant,suitcase,1
"An ant emerged from a teddy bear.",teddy bear,ant,0
"A flea emerged from a zipper.",zipper,flea,0
"A bird emerged from a van.",bird,van,1
"I emptied a fish out of a file.",file,fish,0
"I emptied a notebook out of a tractor.",notebook,tractor,1
"I emptied a potato out of a boot.",boot,potato,0
"I emptied a leaflet out of a rice cooker.",leaflet,rice cooker,1
"I emptied an egg out of a pot.",pot,egg,0
"A dog entered into a tank.",dog,tank,1
"An ant entered into a helmet.",ant,helmet,1
"A rhinoceros entered into a studio.",rhinoceros,studio,1
"A mouse entered into a closet.",closet,mouse,0
"A salmon entered into a desk.",desk,salmon,0
"A marble entered a fridge.",marble,fridge,1
"A ruler entered a car.",ruler,car,1
"An ice entered a salmon.",salmon,ice,0
"A flea has escaped from a file.",flea,file,1
"A human has escaped from a bush.",bush,human,0
"A rabbit has escaped from a bowl.",bowl,rabbit,0
"A ladybug has escaped from a spoon.",spoon,ladybug,0
"A human has escaped from a fridge.",fridge,human,0
"A beatle has escaped from a tractor.",tractor,beatle,0
"An actor is evacuated from a room.",room,actor,0
"A bear extracted a squirrel from a tractor.",squirrel,tractor,1
"A squirrel extracted a smartphone from a bag.",smartphone,bag,1
"A bear extracted a cigarette from a burrow.",cigarette,burrow,1
"A person extracted a bottle from a closet.",closet,bottle,0
"A human extracted a rose from a key box.",key box,rose,0
"A flea is farmed in a shelf.",flea,shelf,1
"A dog is farmed in a shelf.",dog,shelf,1
"A bee is farmed in a jar.",jar,bee,0
"A squirrel is farmed in a refrigerator.",refrigerator,squirrel,0
"A human is farmed in a shelf.",shelf,human,0
"A tobacco fills a fridge.",tobacco,fridge,1
"A vegetable fills a desk.",desk,vegetable,0
"A refrigerator fills a van.",refrigerator,van,1
"A bird's beak fills a package.",bird's beak,package,1
"A clown fills a studio.",clown,studio,1
"A flower fills a boot.",flower,boot,1
"A nail fills a ship.",nail,ship,1
"An envelope is filled with a potato.",potato,envelope,1
"A closet is filled with a ruler.",ruler,closet,1
"A shelf is filled with a gun.",gun,shelf,1
"A teddy bear is filled with an apple.",apple,teddy bear,1
"A bag is filled with a mouse.",mouse,bag,1
"A diamond fits in a file.",file,diamond,0
"A wallet fits in a rice cooker.",rice cooker,wallet,0
"A photo fits in a helmet.",photo,helmet,1
"A sandwich fits in a crib.",crib,sandwich,0
"A ladybug fits in a teddy bear.",ladybug,teddy bear,1
"A smartphone fits in a zipper.",smartphone,zipper,1
"A room is fitted with a refrigerator.",room,refrigerator,0
"A teddy bear is fitted with a vegetable.",teddy bear,vegetable,0
"A bag is fitted with a chocolate.",bag,chocolate,0
"A file is fitted with a nectar.",file,nectar,0
"A shelf is fitted with a bicycle.",shelf,bicycle,0
"A squirrel fleed from an aircraft.",squirrel,aircraft,1
"A rabbit fleed from an envelope.",rabbit,envelope,1
"An elephant fleed from a house.",elephant,house,1
"A cat fleed from a desk.",cat,desk,1
"A zipper floats in a piggy bank.",piggy bank,zipper,0
"A diamond floats in a plane.",plane,diamond,0
"A pencil floats in a zipper.",pencil,zipper,1
"A penny floats in a file.",file,penny,0
"A snake floats in a drawer.",snake,drawer,1
"A watch floats in a nest.",nest,watch,0
"A ladybug flied into a jar.",ladybug,jar,1
"A bird flied into an asylum.",bird,asylum,1
"A bird flied into a hive.",bird,hive,1
"A beatle flied into a rice cooker.",rice cooker,beatle,0
"A beatle flied into a bird's beak.",bird's beak,beatle,0
"A monkey gently folded a potato in a pot.",potato,pot,1
"A human gently folded a jelly in a balloon.",jelly,balloon,1
"A clown gently folded a mouse in a boot.",mouse,boot,1
"A clown gently folded a chocolate in a container.",container,chocolate,0
"A human gently folded a flower in a tank.",tank,flower,0
"A human gently folded a battery in a bush.",bush,battery,0
"A clown found a snake in a bush.",bush,snake,0
"An actor found a wallet in a piggy bank.",piggy bank,wallet,0
"An actor found a towel in a pocket.",towel,pocket,1
"An actor found a piggy bank in a boot.",boot,piggy bank,0
"A clown found a smartphone in a pocket.",pocket,smartphone,0
"An actor found a candy in a desk.",desk,candy,0
"An actor found a bracelet in a trash can.",trash can,bracelet,0
"A clown gathered a boot and left.",clown,boot,0
"A human gathered a boot and left.",human,boot,0
"A human gathered a plate and left.",plate,human,1
"A clown gathered a headphone and left.",headphone,clown,1
"An actor gathered a flea and left.",flea,actor,1
"An actor gathered a bee and left.",actor,bee,0
"A human gathered a nail and left.",nail,human,1
"A bear grasped a letter.",letter,bear,1
"A human grasped a towel.",human,towel,0
"A person grasped a book.",person,book,0
"A human grasped a butterfly.",butterfly,human,1
"A bear grasped a cat.",cat,bear,1
"A clown grasped a leaf.",clown,leaf,0
"A bear grasped a ticket.",ticket,bear,1
"A human grabbed a television.",television,human,1
"A bear grabbed a photo.",photo,bear,1
"A human grabbed a piggy bank.",human,piggy bank,0
"A monkey grabbed a chocolate.",chocolate,monkey,1
"A person grabbed a frisbee.",person,frisbee,0
"A monkey grabbed a tobacco.",monkey,tobacco,0
"A squirrel grabbed an orange.",orange,squirrel,1
"A plant grew in a hat.",plant,hat,1
"A plant grew in a suitcase.",plant,suitcase,1
"A plant grew in a ship.",plant,ship,1
"A plant grew in a tractor.",tractor,plant,0
"A plant grew in a bag.",plant,bag,1
"A plant grew in a box.",box,plant,0
"A plant grew in a jar.",jar,plant,0
"A plant grew in a balloon.",plant,balloon,1
"A rabbit handed a leaflet to me.",leaflet,rabbit,1
"A human handed a plate to me.",human,plate,0
"A monkey handed a leaflet to me.",monkey,leaflet,0
"A gorilla handed a potato to me.",potato,gorilla,1
"An actor handed a suitcase to me.",actor,suitcase,0
"A clown handed a bin to me.",bin,clown,1
"A clown handed a dog to me.",clown,dog,0
"A bee is hidden in a studio.",studio,bee,0
"A trash can is hidden in a pond.",trash can,pond,1
"A suitcase is hidden in a plane.",plane,suitcase,0
"An envelope is hidden in an oven.",envelope,oven,1
"A flag is hidden in a shelf.",shelf,flag,0
"A fish is hidden in a studio.",studio,fish,0
"A zipper is hidden in a box.",box,zipper,0
"A ladybug is hidden in a container.",container,ladybug,0
"A mouse is hid under a frisbee completely.",mouse,frisbee,1
"A ladybug is hid under a leaf completely.",ladybug,leaf,1
"A mouse is hid under a handkerchief completely.",mouse,handkerchief,1
"A frog is hid under a file completely.",frog,file,1
"A bee is hid under a blanket completely.",blanket,bee,0
"A person was holding a photo.",photo,person,1
"A human was holding a laptop.",laptop,human,1
"A rabbit was holding an ant.",ant,rabbit,1
"A rabbit was holding a bottle.",rabbit,bottle,0
"A human was holding a bee.",human,bee,0
"A monkey was holding a rabbit.",rabbit,monkey,1
"A clown was holding a bag.",clown,bag,0
"A clown was holding a flea.",clown,flea,0
"A human is imprisoned in a plane.",plane,human,0
"A bee is imprisoned in a piano.",bee,piano,1
"A beatle is imprisoned in a studio.",beatle,studio,1
"A butterfly is imprisoned in a warehouse.",butterfly,warehouse,1
"A monkey inserted a ticket into a bag.",bag,ticket,0
"A human inserted a mug into a chicken.",chicken,mug,0
"A clown inserted a refrigerator into a van.",van,refrigerator,0
"Inside a key box was a marble.",marble,key box,1
"Inside a piano was a piggy bank.",piano,piggy bank,0
"Inside a tractor was an egg.",tractor,egg,0
"Inside a warehouse was a cat.",cat,warehouse,1
"Inside a package was a butterfly.",butterfly,package,1
"Inside a tractor was a bacteria.",tractor,bacteria,0
"An insect invaded a home.",home,insect,0
"A beatle invaded a pond.",beatle,pond,1
"An ant invaded a home.",home,ant,0
"A bee invaded a warehouse.",warehouse,bee,0
"A worm invaded a parking lot.",parking lot,worm,0
"A rhinoceros invaded a garage.",rhinoceros,garage,1
"An elephant invaded a house.",house,elephant,0
"A flea invaded a parking lot.",parking lot,flea,0
"An insect is isolated in an ambulance.",insect,ambulance,1
"A human is isolated in a house.",human,house,1
"An ant is isolated in a shirt.",shirt,ant,0
"A ladybug is isolated in a studio.",studio,ladybug,0
"A kitten is isolated in a box.",box,kitten,0
"An insect is isolated in a closet.",closet,insect,0
"A frog is isolated in a bus.",frog,bus,1
"A butterfly is isolated in a key box.",butterfly,key box,1
"I kept a battery in a van.",battery,van,1
"I kept a pollen in a zipper.",pollen,zipper,1
"I kept a penny in a mug.",mug,penny,0
"I kept a lens in a teddy bear.",teddy bear,lens,0
"I kept a candle in a bin.",candle,bin,1
"I kept a phone in a mug.",mug,phone,0
"I kept a towel in a bag.",bag,towel,0
"A butterfly landed on a rice cooker.",butterfly,rice cooker,1
"A bird landed on a bus.",bus,bird,0
"A bird landed on a pond.",bird,pond,1
"A bee landed on an ambulance.",bee,ambulance,1
"A bee landed on a badge.",bee,badge,1
"A beatle landed on a ruler.",beatle,ruler,1
"A ladybug landed on an insect.",insect,ladybug,0
"I laid a candy on an album.",album,candy,0
"I laid a bomb on a bus.",bomb,bus,1
"I laid a diamond on a comic.",comic,diamond,0
"I laid an insect on a sink.",insect,sink,1
"I laid a flower on a keyboard.",keyboard,flower,0
"I laid a bag on a bus.",bus,bag,0
"I've left a box in a ship.",ship,box,0
"I've left an ice in a container.",container,ice,0
"I've left a book in a house.",house,book,0
"I've left a credit card in a bowl.",credit card,bowl,1
"I've left a boot in a desk.",desk,boot,0
"I've left a credit card in a nest.",credit card,nest,1
"I've left a frisbee in an envelope.",frisbee,envelope,1
"A squirrel lay in a burrow.",squirrel,burrow,1
"A clown lay in an asylum.",asylum,clown,0
"A bear lay in a house.",bear,house,1
"A rabbit lay in a tank.",tank,rabbit,0
"A person lay in a warehouse.",warehouse,person,0
"A rabbit lifted a bacteria.",rabbit,bacteria,0
"A person lifted a squirrel.",squirrel,person,1
"A human lifted a leaf.",human,leaf,0
"An actor lifted a piano.",piano,actor,1
"A rabbit lifted a gun.",rabbit,gun,0
"A squirrel lifted a rose.",squirrel,rose,0
"A human lifted a blanket.",blanket,human,1
"A human lifted a pot out of a home.",home,pot,0
"A bear lifted a receipt out of a home.",home,receipt,0
"A person lifted a worm out of a trash can.",worm,trash can,1
"A human lifted a spider out of a file.",spider,file,1
"He had been lifting an eraser from a garage.",garage,eraser,0
"He had been lifting a watermelon from a pocket.",watermelon,pocket,1
"He had been lifting a bin from a strecher.",bin,strecher,1
"A squirrel lived in an aircraft.",squirrel,aircraft,1
"A snake lived in a shirt.",snake,shirt,1
"A bee lived in a bowl.",bee,bowl,1
"A clown was loading up a car with a balloon.",balloon,car,1
"An actor was loading up an aircraft with a butterfly.",butterfly,aircraft,1
"A human was loading up an ambulance with an oven.",ambulance,oven,0
"An actor was loading up a strecher with a knife.",knife,strecher,1
"An actor was loading up a bus with a fridge.",fridge,bus,1
"A human was loading up a bicycle with a vegetable.",vegetable,bicycle,1
"A clown was loading up an ambulance with a flea.",flea,ambulance,1
"A human was loading up a bike with a beatle.",beatle,bike,1
"A clown located a ring into a suitcase.",ring,suitcase,1
"A clown located a dish into a strecher.",strecher,dish,0
"A clown located a spider into an aircraft.",spider,aircraft,1
"A clown located a bracelet into a tractor.",tractor,bracelet,0
"She locked a battery in a suitcase.",suitcase,battery,0
"She locked a sheet in a pond.",pond,sheet,0
"She locked a biscuit in a package.",biscuit,package,1
"She locked a squirrel in a sink.",sink,squirrel,0
"She locked a bed in a container.",bed,container,1
"She locked a smartphone in a pot.",pot,smartphone,0
"She locked a spoon in a trash can.",spoon,trash can,1
"An actor got married in a church which is built in an asylum.",asylum,actor,0
"An actor got married in a church which is built in a container.",actor,container,1
"A clown got married in a church which is built in a closet.",closet,clown,0
"I moved a printer in a garage.",garage,printer,0
"I moved a banana in an asylum.",asylum,banana,0
"I moved a brush in a refrigerator.",refrigerator,brush,0
"I moved a bag in a piano.",piano,bag,0
"A studio is occupied by an apple.",apple,studio,1
"A garage is occupied by a food.",food,garage,1
"A balloon is occupied by a ball.",balloon,ball,0
"A desk is occupied by a leaflet.",desk,leaflet,0
"An aircraft is occupied by an elephant.",aircraft,elephant,0
"A house is occupied by a flea.",house,flea,0
"A pond is occupied by a credit card.",pond,credit card,0
"A television occupied almost all of a home.",home,television,0
"A banana occupied almost all of a house.",banana,house,1
"A trash can occupied almost all of an aquarium.",trash can,aquarium,1
"A teeth occupied almost all of a piggy bank.",teeth,piggy bank,1
"A pollen occupied almost all of a zipper.",zipper,pollen,0
"A needle occupied almost all of a plane.",plane,needle,0
"I packed a shelf with a jar.",jar,shelf,1
"I packed a refrigerator with a worm.",refrigerator,worm,0
"I packed a closet with a leaf.",closet,leaf,0
"I packed a fridge with a cigarette.",fridge,cigarette,0
"I packed a box with a snake.",box,snake,0
"I packed a desk with a vegetable.",desk,vegetable,0
"I packed a key box with a teeth.",key box,teeth,0
"I packed a glove into a pond.",pond,glove,0
"I packed a penny into a pond.",penny,pond,1
"I packed a sack into a bush.",bush,sack,0
"I packed a credit card into a pond.",pond,credit card,0
"I packed a pollen into an envelope.",envelope,pollen,0
"I packed a jar into a suitcase.",suitcase,jar,0
"I packed a leaf into a garage.",garage,leaf,0
"A tobacco is packaged in a warehouse.",tobacco,warehouse,1
"A spider is packaged in a desk.",desk,spider,0
"A pot is packaged in a studio.",studio,pot,0
"A snake is packaged in a shelf.",shelf,snake,0
"A marble is packaged in a van.",van,marble,0
"A CD is packaged in a plane.",plane,CD,0
"I painted an ice on a canvas for me.",canvas,ice,0
"I painted an egg on a canvas for me.",egg,canvas,1
"I painted an oven on a canvas for me.",canvas,oven,0
"I painted a thumb on a canvas for me.",thumb,canvas,1
"An actor passed a sandwich to me.",sandwich,actor,1
"A clown passed a boot to me.",clown,boot,0
