"A human is evacuated from a bottle.",bottle,human,0
"An actor is evacuated from a bin.",bin,actor,0
"A human is evacuated from a bag.",human,bag,1
"A human is evacuated from an aquarium.",human,aquarium,1
"A clown is evacuated from a rice cooker.",clown,rice cooker,1
"An actor is evacuated from a bag.",bag,actor,0
"A monkey extracted a curtain from a rice cooker.",curtain,rice cooker,1
"A monkey extracted a towel from an egg.",egg,towel,0
"An actor extracted a bear from a sink.",sink,bear,0
"A dog is farmed in a hat.",dog,hat,1
"A monkey is farmed in a balloon.",balloon,monkey,0
"A rhinoceros is farmed in a hat.",rhinoceros,hat,1
"A rose fills a bin.",bin,rose,0
"A sink is filled with a fridge.",fridge,sink,1
"An envelope is filled with a ball.",ball,envelope,1
"A boot is filled with a bear.",boot,bear,0
"A beatle fits in a bin.",bin,beatle,0
"A fridge fits in a bird's beak.",fridge,bird's beak,1
"A spoon is fitted with a kitten.",kitten,spoon,1
"A trash can is fitted with a bear.",bear,trash can,1
"An egg is fitted with a biscuit.",biscuit,egg,1
"A person fleed from a nest.",person,nest,1
"A dog fleed from a bottle.",dog,bottle,1
"A bear fleed from a burrow.",bear,burrow,1
"A cattle fleed from a mouth.",mouth,cattle,0
"An electric fan floats in a key box.",key box,electric fan,0
"A fridge floats in a desk.",fridge,desk,1
"A plane flied into a pond.",pond,plane,0
"A plane flied into a box.",plane,box,1
"A plane flied into a drawer.",drawer,plane,0
"An actor gently folded a photo in a mug.",mug,photo,0
"A rabbit gently folded a rice cooker in a mug.",mug,rice cooker,0
"A human found a person in a mouth.",person,mouth,1
"A clown gathered a stretcher and left.",stretcher,clown,1
"A rabbit grasped a nest.",nest,rabbit,1
"A monkey grabbed a desk.",monkey,desk,0
"A rabbit handed a refrigerator to me.",refrigerator,rabbit,1
"A clown is hid under a sheet completely.",clown,sheet,1
"A bear is hid under a CD completely.",CD,bear,0
"A dog is hid under a sheet completely.",sheet,dog,0
"A clown is imprisoned in a bin.",clown,bin,1
"A human is imprisoned in a desk.",human,desk,1
"A rhinoceros is imprisoned in a shelf.",shelf,rhinoceros,0
"A snake is imprisoned in a mug.",mug,snake,0
"An actor inserted an electric fan into a dictionary.",dictionary,electric fan,0
"A bear inserted a cigarette into a thumb.",cigarette,thumb,1
"A human inserted a glove into an key.",glove,key,1
"A monkey inserted a shelf into a canvas.",canvas,shelf,0
"A human inserted a pot into a lens.",pot,lens,1
"Inside a key box was a comic.",key box,comic,0
"Inside an egg was a refrigerator.",egg,refrigerator,0
"I kept an electric fan in an electric bulb.",electric bulb,electric fan,0
"A plane landed on a stretcher.",plane,stretcher,1
"I laid a crib on a towel.",crib,towel,1
"I laid a shirt on a frisbee.",frisbee,shirt,0
"I've left a photo in a wallet.",photo,wallet,1
"A monkey lay in a shirt.",shirt,monkey,0
"A bear lay in a burrow.",bear,burrow,1
"A monkey lay in a helmet.",helmet,monkey,0
"A squirrel lifted a shirt.",squirrel,shirt,0
"A rabbit lifted a fridge out of a helmet.",fridge,helmet,1
"A human lifted a handkerchief out of an electric bulb.",electric bulb,handkerchief,0
"A rabbit lifted a desk out of a bird's beak.",desk,bird's beak,1
"A squirrel lifted a tractor out of a key box.",key box,tractor,0
"He had been lifting a camera from an egg.",egg,camera,0
"He had been lifting a comic from a file.",comic,file,1
"He had been lifting a package from an envelope.",envelope,package,0
"He had been lifting an apple from a wallet.",wallet,apple,0
"He had been lifting a brush from a mouth.",mouth,brush,0
"A clown lived in a trash can.",trash can,clown,0
"An elephant lived in a bowl.",bowl,elephant,0
"A person lived in a jar.",person,jar,1
"A bear lived in a piano.",bear,piano,1
"A chicken lived in a bird's beak.",chicken,bird's beak,1
"A human located an electric fan into a burrow.",burrow,electric fan,0
"A clown located a fridge into a bush.",fridge,bush,1
"An actor located a bear into a suitcase.",suitcase,bear,0
"An actor located a stretcher into a pocket.",stretcher,pocket,1
"She locked a watch in a bin.",bin,watch,0
"A human got married in a church which is built in a suitcase.",human,suitcase,1
"An actor got married in a church which is built in a mug.",actor,mug,1
"A clown got married in a church which is built in a rice cooker.",rice cooker,clown,0
"A clown got married in a church which is built in a bag.",clown,bag,1
"An actor got married in a church which is built in a hat.",hat,actor,0
"I moved an ice in a spoon.",spoon,ice,0
"I moved a person in a bag.",bag,person,0
"I moved a plane in a key box.",plane,key box,1
"I moved a curtain in a balloon.",curtain,balloon,1
"An ambulance is occupied by a bus.",bus,ambulance,1
"A stretcher occupied almost all of a crib.",stretcher,crib,1
"A table occupied almost all of an envelope.",envelope,table,0
"I packed a key box with a printer.",printer,key box,1
"I packed a file into a mouth.",file,mouth,1
"A printer is packaged in an electric bulb.",electric bulb,printer,0
"A chicken is packaged in a bin.",chicken,bin,1
"I painted a bed on a canvas for me.",bed,canvas,1
"I painted a tank on a canvas for me.",tank,canvas,1
"I painted a desk on a canvas for me.",desk,canvas,1
"I painted a studio on a canvas for me.",canvas,studio,0
"A human passed a fridge to me.",human,fridge,0
"An actor picked a trash can from an envelope.",envelope,trash can,0
"An actor picked a bike from a balloon.",bike,balloon,1
"An actor picked a tractor from a stretcher.",stretcher,tractor,0
"A human picked a bowl from an egg.",bowl,egg,1
"An actor picked a piano from a pocket.",pocket,piano,0
"A human pinned a credit card on a cigarette.",credit card,cigarette,1
"An actor pinned a drawer on a pencil.",drawer,pencil,1
"A sack is placed in a bird's beak.",sack,bird's beak,1
"A package is placed on an album.",album,package,0
"A person is placed on an album.",album,person,0
"A bike is placed on a leaf.",leaf,bike,0
"An actor is playing in a desk.",desk,actor,0
"An actor is playing in a crib.",crib,actor,0
"A clown is playing in a glove.",clown,glove,1
"A human is playing in a piggy bank.",human,piggy bank,1
"A clown is playing in a glove.",glove,clown,0
"An actor is placed in a file.",file,actor,0
"A clown post a stretcher through a key box.",key box,stretcher,0
"A human post a crib through a key box.",key box,crib,0
"A human post an electric fan through a key box.",key box,electric fan,0
"A clown post an oven through a key box.",key box,oven,0
"An actor post a bag through a key box.",key box,bag,0
"An actor post a plane through a key box.",key box,plane,0
"A rabbit is preserved in an egg.",egg,rabbit,0
"A rhinoceros is preserved in a glove.",glove,rhinoceros,0
"A pond is preserved in a glove.",pond,glove,1
"An actor pulled a glove out from a zipper.",zipper,glove,0
"I purchased a letter which is placed in a wallet.",letter,wallet,1
"I purchased a CD which is placed in a mug.",mug,CD,0
"He pushed a human into a spoon.",spoon,human,0
"A clown put a newspaper into a key box.",newspaper,key box,1
"A monkey put a couch into a suitcase.",suitcase,couch,0
"He reached inside a suitcase for a bike.",suitcase,bike,0
"He reached inside a glove for a shelf.",glove,shelf,0
"He reached inside a bowl for a bike.",bowl,bike,0
"He reached inside a boot for a radio.",radio,boot,1
"I released a cattle from a pocket.",cattle,pocket,1
"I released a dog from a pot.",dog,pot,1
"A clown sets a printer on an album.",album,printer,0
"A clown sets a fridge on a newspaper.",newspaper,fridge,0
"An actor sets a nest on a sink.",nest,sink,1
"A ship is sank into a room.",ship,room,1
"A ship is sank into a file.",file,ship,0
"A ship is sank into a bowl.",bowl,ship,0
"A ship is sank into a bus.",bus,ship,0
"A ship is sank into a spoon.",spoon,ship,0
"A ship is sank into a container.",container,ship,0
"A ship is sank into a trash can.",trash can,ship,0
"A ship is sank into a mug.",mug,ship,0
"A clown slided a pot into a piggy bank.",pot,piggy bank,1
"An actor slided a bomb into a file.",file,bomb,0
"A human slided a toy into a key box.",toy,key box,1
"A clown slapped a sack into an oven.",sack,oven,1
"A human slapped a bear into a bag.",bear,bag,1
"A clown slapped an album into a bin.",album,bin,1
"A human slapped a tractor into a box.",tractor,box,1
"A human slapped a bed into a shelf.",bed,shelf,1
"A keyboard has spreaded out on a book.",keyboard,book,1
"A blanket has spreaded out on a notebook.",notebook,blanket,0
"A human stared a stretcher in a burrow.",burrow,stretcher,0
"A clown stared a tank in a key box.",tank,key box,1
"An actor stared a shelf in a piggy bank.",piggy bank,shelf,0
"A human stared a mug in an electric bulb.",mug,electric bulb,1
"A clown stuck a needle into a penny.",needle,penny,1
"A human stuck a radio into a bird's beak.",bird's beak,radio,0
"A clown stuck a canvas into a package.",package,canvas,0
"A clown stuck a radio into an envelope.",radio,envelope,1
"A human stored a tractor in a bush.",bush,tractor,0
"A human stored a leaflet in a mouth.",mouth,leaflet,0
"A glove is stuffed full of a shelf.",glove,shelf,0
"A worm sucked a badge.",badge,worm,1
"An ant sucked a squirrel.",ant,squirrel,0
"A ladybug sucked a disk.",disk,ladybug,1
"A ladybug has swallowed a butterfly.",ladybug,butterfly,0
"A ladybug has swallowed a canvas.",ladybug,canvas,0
"An ant has swallowed a banana.",ant,banana,0
"A cat has swallowed a bed.",bed,cat,1
"A frog has swallowed a drawer.",drawer,frog,1
"An actor threw a bed easily.",bed,actor,1
"A bird was trapped into an envelope.",bird,envelope,1
"A human whipped out a closet.",closet,human,1
"A monitor is wrapped up in a blanket.",monitor,blanket,1
"A desk is wrapped up in a file.",desk,file,1
"A towel is wrapped up in a handkerchief.",towel,handkerchief,1
"A ticket is wrapped up in a leaf.",leaf,ticket,0
